#     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26
#     t  gt_x  gt_y  gt_z  gt_ro gt_pi gt_ya gt_vx gt_vy gt_vz gt_vr gt_vp gt_vy od_x  od_y  od_z  od_ro od_pi od_ya od_vx od_vy od_vz od_vr od_vp od_vy od_failure ts
374.817416191 -0.110261 5.498581 0.021884 -0.050414 0.008248 0.686678 -0.082372 0.039847 -0.056884 0.014929 0.014017 -0.140367 -0.685563 5.831020 -0.384964 -0.010233 0.044206 0.886977 -0.060692 0.028660 -0.053992 0.013159 0.002557 -0.141525 0.000000000 1336387219.939162016 
377.000628233 -0.301266 5.446257 -0.105044 -0.017973 0.023224 0.379075 -0.035253 0.025916 -0.029573 0.014702 0.006628 -0.087922 -0.820065 5.763115 -0.497503 0.005527 0.044581 0.577642 -0.039922 0.022263 -0.031714 0.012541 0.008037 -0.088291 0.000000000 1336387222.122374058 
380.275447130 -0.441370 5.479916 -0.200692 0.024306 0.038864 0.090631 0.015054 -0.012627 -0.075610 0.023065 -0.025359 -0.027717 -0.973469 5.750838 -0.595026 0.033634 0.070624 0.288020 0.019189 -0.011113 -0.076764 0.023727 -0.026872 -0.027617 0.000000000 1336387225.397192955 
382.260186195 -0.415528 5.460770 -0.352370 0.067892 -0.010177 0.034478 -0.001614 -0.139667 -0.022107 -0.024217 0.022447 -0.040754 -0.942590 5.742338 -0.750344 0.076731 0.019050 0.231510 -0.009554 -0.135629 -0.023949 -0.022370 0.025853 -0.040326 0.000000000 1336387227.381932020 
384.046451092 -0.409348 5.214608 -0.408719 0.025234 0.034787 -0.035410 0.005678 -0.061221 0.021152 0.003464 -0.006807 0.014666 -0.905660 5.506234 -0.811233 0.035372 0.070568 0.163143 0.009089 -0.056159 0.021159 0.005667 -0.008278 0.015226 0.000000000 1336387229.168196917 
386.825086117 -0.397770 5.042549 -0.354838 0.036244 0.014823 0.004847 -0.013851 -0.073933 0.007158 0.003128 -0.012049 -0.002988 -0.851431 5.355007 -0.759907 0.054025 0.046025 0.204643 -0.012209 -0.072594 0.007219 0.003899 -0.012789 -0.002779 0.000000000 1336387231.946831942 
389.107536077 -0.428408 4.873170 -0.344159 0.043279 -0.012413 -0.002962 0.007039 -0.080357 -0.010690 -0.009540 0.017574 -0.008045 -0.844546 5.186550 -0.751127 0.062581 0.017218 0.196734 0.011307 -0.074951 -0.010608 -0.006922 0.015912 -0.007850 0.000000000 1336387234.229281902 
391.786932230 -0.409712 4.659246 -0.381854 0.017999 0.035565 -0.022448 -0.047593 -0.171791 -0.009070 0.013854 -0.031463 -0.026264 -0.776699 4.997513 -0.792569 0.043764 0.061083 0.178393 -0.046171 -0.154000 -0.007874 0.021709 -0.032182 -0.024858 0.000000000 1336387236.908678055 
393.176250219 -0.481727 4.422396 -0.396387 0.035927 -0.007508 -0.059685 0.038783 -0.110692 -0.010975 -0.012881 0.019463 0.030115 -0.803084 4.776045 -0.808905 0.071713 0.017884 0.141962 0.032675 -0.109788 -0.011057 -0.011959 0.021900 0.030473 0.000000000 1336387238.297996044 
395.260225058 -0.414520 4.188261 -0.426922 0.008556 0.030790 0.004472 0.009466 -0.138517 0.011485 -0.011808 -0.013734 0.030749 -0.704328 4.561300 -0.849494 0.047899 0.058820 0.208628 0.009567 -0.143642 0.012716 -0.013276 -0.013782 0.030839 0.000000000 1336387240.381970882 
397.046491146 -0.395946 3.940748 -0.409055 -0.010862 0.005742 0.059171 -0.042232 -0.234135 -0.009347 0.012379 0.019601 -0.049978 -0.633733 4.313165 -0.840114 0.027296 0.031508 0.262481 -0.044030 -0.251586 -0.004935 0.006162 0.019295 -0.050844 0.000000000 1336387242.168236971 
398.138097048 -0.426888 3.682787 -0.416216 0.002350 0.026537 0.004378 -0.027469 -0.159640 -0.026806 0.016699 -0.020934 0.000366 -0.609323 4.035610 -0.851474 0.032256 0.054029 0.207508 -0.021278 -0.168147 -0.023019 0.013807 -0.024026 0.000479 0.000000000 1336387243.259842873 
399.626651049 -0.467796 3.445068 -0.455578 0.027221 -0.004626 0.004850 0.023800 -0.119701 -0.004940 -0.004400 0.012732 0.035358 -0.591197 3.784906 -0.892021 0.052804 0.018260 0.207067 0.019341 -0.124240 -0.005752 -0.005836 0.014576 0.034988 0.000000000 1336387244.748396873 
401.512153149 -0.421758 3.219928 -0.470825 0.018560 0.017570 0.072138 -0.009878 -0.127106 0.050187 0.010037 0.000279 0.034961 -0.507952 3.563944 -0.915876 0.042930 0.042185 0.274433 0.002841 -0.149067 0.049317 0.001151 -0.004560 0.034172 0.000000000 1336387246.633898973 
402.901470184 -0.421461 3.041631 -0.404158 0.033335 0.017035 0.120716 0.021774 -0.223464 0.032416 -0.019907 0.021887 0.019932 -0.444868 3.363695 -0.856531 0.046471 0.033772 0.321619 0.015075 -0.215213 0.028207 -0.016244 0.024943 0.021250 0.000000000 1336387248.023216009 
403.993077040 -0.367907 2.801353 -0.377331 0.011990 0.040184 0.143270 0.031543 -0.227627 0.000117 -0.014535 -0.022172 0.072410 -0.353996 3.145107 -0.837253 0.029568 0.059883 0.346091 0.029940 -0.246262 -0.005488 -0.021131 -0.020189 0.071319 0.000000000 1336387249.114822865 
405.084683180 -0.298492 2.560332 -0.381564 -0.000750 0.014912 0.222003 -0.028986 -0.237051 0.000936 0.023486 -0.004638 -0.034905 -0.233000 2.903287 -0.853120 0.011037 0.035377 0.423285 -0.040845 -0.242731 -0.007820 0.022074 0.000746 -0.034393 0.000000000 1336387250.206429005 
406.176288128 -0.272360 2.300956 -0.379876 0.024321 0.009809 0.183903 -0.020920 -0.269160 0.030729 0.019232 0.009391 -0.047945 -0.165204 2.643337 -0.862996 0.033798 0.036581 0.385727 -0.039830 -0.276369 0.023274 0.017375 0.017625 -0.048775 0.000000000 1336387251.298033953 
407.168658018 -0.243572 2.033948 -0.355683 0.042916 0.020272 0.136556 -0.022040 -0.249074 0.028747 -0.022063 -0.015378 -0.010274 -0.097912 2.373979 -0.847744 0.049257 0.055655 0.337877 -0.030451 -0.235331 0.023405 -0.014956 -0.011529 -0.008461 0.000000000 1336387252.290403843 
408.161027193 -0.231092 1.785162 -0.337346 0.020804 0.005461 0.125716 0.038660 -0.224926 0.020264 -0.028117 -0.015151 0.074098 -0.048065 2.143050 -0.834382 0.033918 0.044639 0.328919 0.027594 -0.196164 0.009010 -0.014491 -0.010356 0.077277 0.000000000 1336387253.282773018 
409.252509117 -0.158303 1.546495 -0.320571 -0.009511 -0.012771 0.206226 0.071980 -0.135589 0.007850 -0.000809 0.031212 0.036354 0.049748 1.949976 -0.833161 0.021726 0.030328 0.412866 0.053482 -0.138112 0.005545 -0.000536 0.039232 0.035344 0.000000000 1336387254.374254942 
410.840301037 -0.002569 1.359259 -0.304602 -0.011522 0.037356 0.263442 -0.009642 -0.034941 -0.001402 0.004789 -0.003295 -0.032206 0.215652 1.783088 -0.831699 0.022629 0.091336 0.470458 -0.012205 -0.030677 -0.003234 0.006578 -0.001888 -0.031685 0.000000000 1336387255.962046862 
414.214356184 -0.003367 1.236890 -0.306757 0.000657 0.024771 0.154887 -0.002707 -0.141956 0.027030 0.014954 -0.029702 0.010685 0.224817 1.671933 -0.841139 0.034916 0.086858 0.363030 -0.012244 -0.142230 0.024652 0.015450 -0.025334 0.011449 0.000000000 1336387259.336102009 
415.802149057 0.028211 1.013664 -0.263893 0.024821 -0.022404 0.171808 0.014630 -0.053953 0.045503 -0.028256 0.022272 -0.034793 0.289876 1.453756 -0.808335 0.060927 0.046011 0.379796 0.005194 -0.045824 0.042373 -0.024794 0.027104 -0.034313 0.000000000 1336387260.923894882 
417.985360146 0.078098 0.900304 -0.166812 -0.035235 0.028151 0.097141 -0.035915 -0.197267 -0.044441 0.057325 -0.036712 -0.019630 0.343189 1.361453 -0.722701 0.003458 0.109515 0.308335 -0.034085 -0.183935 -0.044043 0.063435 -0.037887 -0.017563 0.000000000 1336387263.107105970 
419.176203012 0.057248 0.660519 -0.210205 0.032391 -0.016370 0.075339 -0.007171 -0.128978 -0.024990 -0.026855 0.006552 -0.035639 0.365621 1.138910 -0.771152 0.076695 0.064446 0.287242 -0.007379 -0.124837 -0.026832 -0.024492 0.006754 -0.035691 0.000000000 1336387264.297948837 
420.863231182 0.062256 0.444173 -0.259580 -0.011993 -0.003347 0.015608 0.033341 -0.001690 0.027232 -0.011134 -0.004297 0.043782 0.408430 0.936218 -0.831492 0.031427 0.080305 0.227894 0.030172 -0.003576 0.027187 -0.011882 -0.002460 0.043746 0.000000000 1336387265.984977007 
423.939576149 0.164596 0.441574 -0.175407 -0.046586 -0.014924 0.150450 0.015010 -0.011842 0.005088 0.004974 0.000352 0.016595 0.508142 0.945357 -0.755957 0.005356 0.067800 0.362473 0.015341 -0.009837 0.004828 0.005835 0.000307 0.016621 0.000000000 1336387269.061321974 
427.710580111 0.226793 0.406791 -0.153318 -0.028669 -0.010656 0.212902 0.008981 0.000128 0.063016 0.000302 -0.002969 0.006542 0.576438 0.931480 -0.741912 0.031603 0.068488 0.425305 0.004973 -0.002475 0.063421 -0.001005 -0.000985 0.006268 0.000000000 1336387272.832325935 
430.290739059 0.246694 0.416199 0.009434 -0.028070 -0.017829 0.229995 -0.002484 0.000244 0.106539 -0.000127 -0.001041 0.001792 0.603047 0.930849 -0.579821 0.030110 0.065427 0.441423 -0.006747 -0.001842 0.106573 -0.001421 0.001592 0.001341 0.000000000 1336387275.412484884 
432.275479078 0.236761 0.420466 0.220669 -0.028386 -0.019794 0.233609 -0.013450 0.006439 0.100913 -0.002355 0.010794 -0.002752 0.607738 0.921982 -0.368083 0.027470 0.068504 0.444184 -0.007983 0.009735 0.104089 -0.000585 0.007218 -0.002530 0.000000000 1336387277.397224903 
434.061743021 0.206084 0.430243 0.400017 -0.032489 -0.000660 0.228148 0.002853 -0.000074 0.005590 0.004645 0.000939 0.007635 0.601134 0.932435 -0.181206 0.026142 0.081516 0.440007 0.005224 -0.000168 0.005910 0.004423 -0.000487 0.007759 0.000000000 1336387279.183488846 
436.939616203 0.214001 0.432398 0.416108 -0.019127 0.002755 0.250022 0.019761 0.019112 -0.001086 -0.008485 -0.003425 0.019158 0.616339 0.938568 -0.165496 0.040686 0.079511 0.462363 0.013891 0.016231 -0.002665 -0.010239 0.000651 0.018931 0.000000000 1336387282.061362028 
