#     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26
#     t  gt_x  gt_y  gt_z  gt_ro gt_pi gt_ya gt_vx gt_vy gt_vz gt_vr gt_vp gt_vy od_x  od_y  od_z  od_ro od_pi od_ya od_vx od_vy od_vz od_vr od_vp od_vy od_failure ts
404.786973000 -0.345328 2.815166 -0.355111 0.021225 0.033566 0.135633 0.031543 -0.227627 0.000117 -0.014535 -0.022172 0.072410 0.113027 3.750763 -0.350526 0.234716 -0.161666 0.263298 0.022429 -0.265052 -0.001550 -0.028206 -0.016805 0.071325 0.000000000 1336387249.114822865 
405.878579140 -0.277810 2.573652 -0.361409 0.007931 0.007589 0.214123 -0.028986 -0.237051 0.000936 0.023486 -0.004638 -0.034905 0.220208 3.488619 -0.414621 0.191634 -0.197181 0.336141 -0.052614 -0.268716 -0.007043 0.011525 0.005113 -0.036232 0.000000000 1336387250.206429005 
406.970184088 -0.253750 2.314071 -0.362199 0.033274 0.002823 0.175981 -0.020920 -0.269160 0.030729 0.019232 0.009391 -0.047945 0.273267 3.203676 -0.488059 0.211603 -0.184029 0.297730 -0.047029 -0.298171 0.027795 0.009227 0.019555 -0.049505 0.000000000 1336387251.298033953 
407.962553978 -0.227215 2.046612 -0.340549 0.052190 0.013717 0.128736 -0.022040 -0.249074 0.028747 -0.022063 -0.015378 -0.010274 0.322122 2.909998 -0.531184 0.228731 -0.154562 0.253257 -0.030449 -0.263871 0.029466 -0.026498 -0.012107 -0.009981 0.000000000 1336387252.290403843 
408.954923153 -0.216811 1.797562 -0.324655 0.030148 -0.000992 0.117759 0.038660 -0.224926 0.020264 -0.028117 -0.015151 0.074098 0.363386 2.650388 -0.566363 0.204364 -0.164006 0.240719 0.023648 -0.240275 0.019566 -0.032448 -0.008386 0.073647 0.000000000 1336387253.282773018 
410.046405077 -0.146013 1.558165 -0.309906 -0.000714 -0.019954 0.198104 0.071980 -0.135589 0.007850 -0.000809 0.031212 0.036354 0.455494 2.404113 -0.594027 0.155580 -0.188777 0.318953 0.052356 -0.151398 0.008298 -0.005662 0.039579 0.035075 0.000000000 1336387254.374254942 
411.634196997 0.008141 1.369537 -0.295011 -0.003149 0.029679 0.255745 -0.009642 -0.034941 -0.001402 0.004789 -0.003295 -0.032206 0.612456 2.203698 -0.602228 0.134317 -0.134919 0.384206 -0.011622 -0.055730 0.001752 -0.003075 -0.003740 -0.032863 0.000000000 1336387255.962046862 
415.008252144 0.006382 1.247206 -0.298403 0.009811 0.018047 0.147105 -0.002707 -0.141956 0.027030 0.014954 -0.029702 0.010685 0.648984 2.016616 -0.626651 0.138218 -0.131763 0.271656 -0.019269 -0.170995 0.028325 0.004195 -0.022600 0.009829 0.000000000 1336387259.336102009 
416.596045017 0.035955 1.023315 -0.257627 0.033862 -0.029280 0.163596 0.014630 -0.053953 0.045503 -0.028256 0.022272 -0.034793 0.692683 1.743204 -0.623595 0.143560 -0.169448 0.282313 0.006453 -0.072180 0.046752 -0.035758 0.025404 -0.035536 0.000000000 1336387260.923894882 
418.779256105 0.084423 0.908591 -0.161434 -0.025708 0.021966 0.089402 -0.035915 -0.197267 -0.044441 0.057325 -0.036712 -0.019630 0.740827 1.579573 -0.543869 0.077038 -0.103065 0.213233 -0.043955 -0.216446 -0.044480 0.050261 -0.033943 -0.017979 0.000000000 1336387263.107105970 
419.970098972 0.061898 0.669428 -0.207350 0.042050 -0.022344 0.067174 -0.007171 -0.128978 -0.024990 -0.026855 0.006552 -0.035639 0.750767 1.322952 -0.621518 0.139472 -0.141687 0.188546 -0.013946 -0.138749 -0.027023 -0.030379 0.009240 -0.036003 0.000000000 1336387264.297948837 
421.657127142 0.065448 0.453555 -0.258876 -0.001996 -0.008734 0.007570 0.034571 -0.001835 0.027617 -0.009872 -0.004094 0.043663 0.780923 1.099176 -0.701749 0.096244 -0.117572 0.130173 0.026136 -0.019603 0.027930 -0.016674 0.000785 0.043187 0.000000000 1336387265.984977007 
424.832709074 0.174501 0.448727 -0.170211 -0.034533 -0.021377 0.146272 0.015626 -0.010081 0.004450 0.005261 -0.000718 0.015977 0.862228 1.038733 -0.610281 0.026272 -0.127124 0.268039 0.012947 -0.020142 0.004907 0.001193 0.000637 0.016025 0.000000000 1336387269.160558939 
428.603712082 0.237856 0.420243 -0.150873 -0.015918 -0.021965 0.206594 0.004785 0.000598 0.065530 -0.000563 -0.000655 0.005657 0.927149 0.977318 -0.587721 0.023000 -0.126077 0.328997 0.003252 -0.009169 0.068010 -0.004920 -0.000032 0.005210 0.000000000 1336387272.931561947 
431.183873177 0.245434 0.426157 0.018389 -0.017690 -0.023420 0.221219 -0.005154 -0.004035 0.107110 -0.001808 -0.000235 0.001663 0.923162 0.946701 -0.413168 0.008601 -0.126458 0.342541 -0.008682 -0.007239 0.108362 -0.003336 0.001531 0.001435 0.000000000 1336387275.511723042 
433.168611050 0.231529 0.418677 0.230785 -0.021356 -0.023828 0.224529 -0.009536 0.012026 0.100605 -0.000218 0.007852 -0.002351 0.886975 0.916579 -0.202119 0.001615 -0.123444 0.345436 -0.006990 0.003509 0.104829 -0.005206 0.005828 -0.002669 0.000000000 1336387277.496460915 
434.954877138 0.205128 0.438614 0.409537 -0.021639 -0.009895 0.220031 0.003780 -0.003313 0.000839 0.004345 0.000812 0.008438 0.851601 0.910189 -0.017819 -0.007097 -0.113024 0.340655 0.004792 -0.014292 0.003094 -0.001718 0.000028 0.008483 0.000000000 1336387279.282727003 
437.931985140 0.218225 0.431492 0.412357 -0.008945 -0.006932 0.245093 0.018248 0.019029 0.002205 -0.009759 -0.001959 0.019123 0.878143 0.874525 -0.006760 -0.015074 -0.112725 0.366070 0.012984 0.006695 0.001383 -0.016781 0.001835 0.018084 0.000000000 1336387282.259835005 
