%time,field.header.seq,field.header.stamp,field.header.frame_id,field.num_matches,field.num_inliers,field.runtime
1336387053816776991,1538,1336387053816776991,,625,586,0.199189921
1336387054015250921,1539,1336387054015250921,,616,584,0.189101006
1336387054213724852,1540,1336387054213724852,,620,590,0.192344989
1336387054412199020,1541,1336387054412199020,,612,589,0.182039416
1336387054610672951,1542,1336387054610672951,,617,588,0.18512305
1336387054809146881,1543,1336387054809146881,,612,592,0.188629013
1336387055007621050,1544,1336387055007621050,,613,591,0.172566076
1336387055106858015,1545,1336387055106858015,,606,587,0.187880318
1336387055305330992,1546,1336387055305330992,,598,568,0.195032901
1336387055503805876,1547,1336387055503805876,,602,577,0.181772561
1336387055702278852,1548,1336387055702278852,,598,567,0.197625058
1336387055900753021,1549,1336387055900753021,,604,584,0.182175959
1336387056099226952,1550,1336387056099226952,,606,583,0.186348979
1336387056297700882,1551,1336387056297700882,,603,583,0.174485315
1336387056496175051,1552,1336387056496175051,,606,575,0.192067859
1336387056694648981,1553,1336387056694648981,,609,574,0.189192143
1336387056893121958,1554,1336387056893121958,,602,571,0.175515476
1336387057091595888,1555,1336387057091595888,,591,556,0.188091935
1336387057290070057,1556,1336387057290070057,,585,553,0.172099612
1336387057389307022,1557,1336387057389307022,,578,556,0.174802672
1336387057587780952,1558,1336387057587780952,,566,532,0.170204884
1336387057786254883,1559,1336387057786254883,,553,531,0.152289897
1336387057885491848,1560,1336387057885491848,,550,532,0.187339396
1336387058083964825,1561,1336387058083964825,,548,521,0.16596978
1336387058282439947,1562,1336387058282439947,,544,521,0.160913477
1336387058480913877,1563,1336387058480913877,,530,505,0.168326086
1336387058580149889,1564,1336387058580149889,,523,505,0.161878684
1336387058778624058,1565,1336387058778624058,,517,501,0.144171686
1336387058877861023,1566,1336387058877861023,,534,513,0.182605762
1336387059076334953,1567,1336387059076334953,,510,492,0.156992172
1336387059274807930,1568,1336387059274807930,,517,499,0.16099547
1336387059473283052,1569,1336387059473283052,,493,460,0.152988105
1336387059572520018,1570,1336387059572520018,,503,476,0.155932331
1336387059770992994,1571,1336387059770992994,,499,475,0.143048914
1336387059870229959,1572,1336387059870229959,,486,468,0.150566075
1336387060068703890,1573,1336387060068703890,,472,455,0.144389175
1336387060167942047,1574,1336387060167942047,,471,449,0.144321422
1336387060366415024,1575,1336387060366415024,,457,434,0.14414836
1336387060465652943,1576,1336387060465652943,,441,417,0.133373454
1336387060664125919,1577,1336387060664125919,,430,405,0.134224401
1336387060763362885,1578,1336387060763362885,,433,404,0.124178921
1336387060862598896,1579,1336387060862598896,,424,394,0.136901977
1336387061061074018,1580,1336387061061074018,,413,392,0.142871518
1336387061160310984,1581,1336387061160310984,,420,389,0.127454965
1336387061259547949,1582,1336387061259547949,,408,387,0.107094414
1336387061358784914,1583,1336387061358784914,,410,388,0.15758275
1336387061557257891,1584,1336387061557257891,,403,380,0.130269219
1336387061656496048,1585,1336387061656496048,,405,374,0.110679859
1336387061755731821,1586,1336387061755731821,,406,381,0.146592243
1336387061954205990,1587,1336387061954205990,,392,375,0.114510716
1336387062053442955,1588,1336387062053442955,,385,362,0.125031128
1336387062152679920,1589,1336387062152679920,,391,368,0.123974912
1336387062351153851,1590,1336387062351153851,,385,364,0.125687347
1336387062450391054,1591,1336387062450391054,,377,355,0.118112371
1336387062549626827,1592,1336387062549626827,,369,351,0.116992807
1336387062648864985,1593,1336387062648864985,,359,328,0.120930185
1336387062847337961,1594,1336387062847337961,,346,320,0.101769227
1336387062946576834,1595,1336387062946576834,,346,330,0.113982301
1336387063045811892,1596,1336387063045811892,,332,311,0.106577168
1336387063145050049,1597,1336387063145050049,,331,312,0.112575772
1336387063244285822,1598,1336387063244285822,,317,299,0.102067164
1336387063343523026,1599,1336387063343523026,,320,296,0.107761752
1336387063442759991,1600,1336387063442759991,,305,279,0.102755454
1336387063541997910,1601,1336387063541997910,,306,290,0.103803982
1336387063641234875,1602,1336387063641234875,,310,285,0.094838458
1336387063740470886,1603,1336387063740470886,,300,277,0.113234301
1336387063938945055,1604,1336387063938945055,,303,289,0.080511568
1336387064038182020,1605,1336387064038182020,,305,281,0.100623062
1336387064137418985,1606,1336387064137418985,,292,274,0.060313605
1336387064236655951,1607,1336387064236655951,,303,282,0.091544535
1336387064335892916,1608,1336387064335892916,,290,275,0.106694853
1336387064435128927,1609,1336387064435128927,,293,275,0.100589742
1336387064534365892,1610,1336387064534365892,,284,276,0.090493564
1336387064633604050,1611,1336387064633604050,,292,276,0.106049659
1336387064732841015,1612,1336387064732841015,,296,278,0.098599756
1336387064832077026,1613,1336387064832077026,,292,270,0.100642269
1336387064931315899,1614,1336387064931315899,,286,263,0.095845708
1336387065030550957,1615,1336387065030550957,,296,274,0.104442402
1336387065129788876,1616,1336387065129788876,,294,279,0.103823329
1336387065229024887,1617,1336387065229024887,,296,271,0.094961026
1336387065328261852,1618,1336387065328261852,,301,278,0.102849394
1336387065427499056,1619,1336387065427499056,,307,288,0.103123797
1336387065526736021,1620,1336387065526736021,,320,294,0.101655105
1336387065625972986,1621,1336387065625972986,,325,296,0.113345839
1336387065725209951,1622,1336387065725209951,,318,299,0.103638808
1336387065824446917,1623,1336387065824446917,,326,306,0.090700149
1336387065923683882,1624,1336387065923683882,,334,315,0.121708283
1336387066122156858,1625,1336387066122156858,,327,309,0.070376131
1336387066221393824,1626,1336387066221393824,,330,304,0.112101544
1336387066320631981,1627,1336387066320631981,,327,302,0.102477487
1336387066419868946,1628,1336387066419868946,,341,313,0.115347142
1336387066519104958,1629,1336387066519104958,,351,329,0.109654444
1336387066618342876,1630,1336387066618342876,,340,313,0.111591218
1336387066717579842,1631,1336387066717579842,,338,317,0.105130126
1336387066916053057,1632,1336387066916053057,,338,311,0.080558287
1336387067015290022,1633,1336387067015290022,,339,309,0.102999066
1336387067114526987,1634,1336387067114526987,,337,314,0.111781114
1336387067213764906,1635,1336387067213764906,,344,322,0.119429781
1336387067313000917,1636,1336387067313000917,,343,328,0.111168048
1336387067412237883,1637,1336387067412237883,,353,325,0.114168846
1336387067610710859,1638,1336387067610710859,,344,312,0.119082461
1336387067709949017,1639,1336387067709949017,,359,342,0.116007769
1336387067809185982,1640,1336387067809185982,,353,326,0.110802989
1336387067908421993,1641,1336387067908421993,,364,338,0.118923225
1336387068007658958,1642,1336387068007658958,,364,348,0.100568582
1336387068106896877,1643,1336387068106896877,,376,348,0.134537851
1336387068305369854,1644,1336387068305369854,,374,352,0.123883838
1336387068404607058,1645,1336387068404607058,,388,360,0.120787009
1336387068503844023,1646,1336387068503844023,,399,375,0.125223536
1336387068603080988,1647,1336387068603080988,,415,385,0.136247145
1336387068801554918,1648,1336387068801554918,,414,387,0.13283519
1336387068900791883,1649,1336387068900791883,,425,406,0.122111614
1336387069099267006,1650,1336387069099267006,,421,404,0.133999862
1336387069198501825,1651,1336387069198501825,,445,419,0.130830742
1336387069297739029,1652,1336387069297739029,,450,420,0.136422097
1336387069496212959,1653,1336387069496212959,,436,416,0.144174061
1336387069595449924,1654,1336387069595449924,,451,431,0.131928299
1336387069694686890,1655,1336387069694686890,,454,429,0.142200624
1336387069893161058,1656,1336387069893161058,,444,416,0.138707511
1336387069992398024,1657,1336387069992398024,,453,431,0.110678463
1336387070091634989,1658,1336387070091634989,,459,438,0.167193537
1336387070290109873,1659,1336387070290109873,,452,430,0.139148563
1336387070389345884,1660,1336387070389345884,,457,445,0.13927483
1336387070587818861,1661,1336387070587818861,,450,430,0.142535933
1336387070687057018,1662,1336387070687057018,,467,445,0.131696986
1336387070885530949,1663,1336387070885530949,,460,435,0.132111282
1336387070984767914,1664,1336387070984767914,,471,446,0.136235691
1336387071084004879,1665,1336387071084004879,,479,465,0.151349134
1336387071282477856,1666,1336387071282477856,,472,452,0.143932615
1336387071480952978,1667,1336387071480952978,,474,458,0.152027224
1336387071580188990,1668,1336387071580188990,,505,490,0.148415312
1336387071778662920,1669,1336387071778662920,,491,472,0.147184639
1336387071877899885,1670,1336387071877899885,,521,497,0.164448982
1336387072076374054,1671,1336387072076374054,,519,501,0.154957625
1336387072175611019,1672,1336387072175611019,,538,515,0.16050414
1336387072374084949,1673,1336387072374084949,,532,518,0.160414603
1336387072572558880,1674,1336387072572558880,,540,513,0.163634495
