%time,field.header.seq,field.header.stamp,field.header.frame_id,field.num_matches,field.num_inliers,field.runtime
1336386977.5,997,1336386977.5,,563,547,0.187063036
1336386977.7,998,1336386977.7,,559,547,0.187176245
1336386977.9,999,1336386977.9,,569,554,0.160991072
1336386978.0,1000,1336386978.0,,589,576,0.224328107
1336386978.3,1001,1336386978.3,,579,557,0.183976816
1336386978.5,1002,1336386978.5,,585,567,0.197207341
1336386978.69,1003,1336386978.69,,591,572,0.187747341
1336386978.89,1004,1336386978.89,,612,592,0.186765999
1336386979.09,1005,1336386979.09,,602,586,0.190081016
1336386979.29,1006,1336386979.29,,599,582,0.206745424
1336386979.49,1007,1336386979.49,,600,585,0.178952224
1336386979.69,1008,1336386979.69,,601,583,0.190609994
1336386979.89,1009,1336386979.89,,597,575,0.197650486
1336386980.08,1010,1336386980.08,,586,572,0.187351055
1336386980.28,1011,1336386980.28,,586,563,0.179097774
1336386980.48,1012,1336386980.48,,583,565,0.183904811
1336386980.58,1013,1336386980.58,,602,587,0.201544901
1336386980.78,1014,1336386980.78,,591,564,0.187322914
1336386980.98,1015,1336386980.98,,589,572,0.186875859
1336386981.18,1016,1336386981.18,,604,583,0.187063383
1336386981.37,1017,1336386981.37,,601,586,0.18684436
1336386981.57,1018,1336386981.57,,615,598,0.189672097
1336386981.77,1019,1336386981.77,,625,601,0.197396885
1336386981.97,1020,1336386981.97,,614,593,0.196810643
1336386982.17,1021,1336386982.17,,608,584,0.159148174
1336386982.37,1022,1336386982.37,,622,608,0.187040546
1336386982.56,1023,1336386982.56,,615,605,0.18975744
1336386982.76,1024,1336386982.76,,617,596,0.196693657
1336386982.96,1025,1336386982.96,,617,598,0.171092636
1336386983.06,1026,1336386983.06,,613,600,0.196656643
1336386983.26,1027,1336386983.26,,610,595,0.190653156
1336386983.46,1028,1336386983.46,,613,596,0.205232311
1336386983.66,1029,1336386983.66,,612,598,0.191115366
1336386983.85,1030,1336386983.85,,616,596,0.204320393
1336386984.05,1031,1336386984.05,,607,586,0.199049967
1336386984.25,1032,1336386984.25,,612,592,0.188214085
1336386984.45,1033,1336386984.45,,605,587,0.192934802
1336386984.65,1034,1336386984.65,,605,591,0.199374165
1336386984.85,1035,1336386984.85,,609,595,0.185573876
1336386985.05,1036,1336386985.05,,602,582,0.198409869
1336386985.24,1037,1336386985.24,,606,587,0.180502775
1336386985.44,1038,1336386985.44,,618,594,0.197112003
1336386985.64,1039,1336386985.64,,619,600,0.188110306
1336386985.84,1040,1336386985.84,,619,590,0.188764999
1336386986.04,1041,1336386986.04,,627,609,0.161010835
1336386986.14,1042,1336386986.14,,614,592,0.205276382
1336386986.34,1043,1336386986.34,,616,595,0.190692896
1336386986.53,1044,1336386986.53,,614,589,0.190282578
1336386986.73,1045,1336386986.73,,621,598,0.19624227
1336386986.93,1046,1336386986.93,,616,591,0.192473779
1336386987.13,1047,1336386987.13,,606,584,0.183936312
1336386987.33,1048,1336386987.33,,619,596,0.181258247
1336386987.53,1049,1336386987.53,,609,587,0.187266062
1336386987.73,1050,1336386987.73,,608,590,0.186875861
1336386987.92,1051,1336386987.92,,605,580,0.195142132
1336386988.12,1052,1336386988.12,,615,589,0.197158519
1336386988.32,1053,1336386988.32,,607,588,0.187114301
1336386988.52,1054,1336386988.52,,609,587,0.203205378
1336386988.72,1055,1336386988.72,,619,601,0.191957373
1336386988.92,1056,1336386988.92,,626,604,0.195173211
1336386989.11,1057,1336386989.11,,613,592,0.199324718
1336386989.31,1058,1336386989.31,,597,580,0.195920448
1336386989.51,1059,1336386989.51,,592,574,0.198351966
1336386989.71,1060,1336386989.71,,586,558,0.18132278
1336386989.91,1061,1336386989.91,,604,585,0.178460193
1336386990.11,1062,1336386990.11,,606,578,0.186717882
1336386990.31,1063,1336386990.31,,613,587,0.196655038
1336386990.5,1064,1336386990.5,,615,595,0.181696291
1336386990.7,1065,1336386990.7,,609,585,0.194315771
1336386990.9,1066,1336386990.9,,586,569,0.192630641
1336386991.1,1067,1336386991.1,,588,569,0.197594256
1336386991.3,1068,1336386991.3,,602,583,0.188224497
1336386991.5,1069,1336386991.5,,608,585,0.198199573
1336386991.69,1070,1336386991.69,,603,584,0.199281907
1336386991.89,1071,1336386991.89,,620,601,0.20502202
1336386992.09,1072,1336386992.09,,614,597,0.180804279
1336386992.29,1073,1336386992.29,,618,597,0.182611277
1336386992.39,1074,1336386992.39,,615,594,0.234866672
1336386992.69,1075,1336386992.69,,614,591,0.201005239
1336386992.89,1076,1336386992.89,,617,597,0.193811729
1336386993.08,1077,1336386993.08,,615,594,0.183066505
1336386993.28,1078,1336386993.28,,615,596,0.199433389
1336386993.48,1079,1336386993.48,,620,603,0.196664676
1336386993.68,1080,1336386993.68,,620,592,0.19393744
1336386993.88,1081,1336386993.88,,620,594,0.192729187
1336386994.08,1082,1336386994.08,,606,583,0.193442753
1336386994.27,1083,1336386994.27,,618,594,0.190093935
1336386994.47,1084,1336386994.47,,616,597,0.191249249
1336386994.67,1085,1336386994.67,,616,600,0.1728789
1336386994.77,1086,1336386994.77,,620,595,0.225194279
1336386995.07,1087,1336386995.07,,618,594,0.206660639
1336386995.27,1088,1336386995.27,,615,593,0.189447414
1336386995.47,1089,1336386995.47,,605,583,0.17770004
1336386995.66,1090,1336386995.66,,595,568,0.194705207
1336386995.86,1091,1336386995.86,,587,568,0.201334611
1336386996.06,1092,1336386996.06,,616,597,0.189250186
1336386996.26,1093,1336386996.26,,621,597,0.205535215
1336386996.46,1094,1336386996.46,,611,591,0.192460925
1336386996.66,1095,1336386996.66,,617,595,0.19417392
1336386996.85,1096,1336386996.85,,614,589,0.187322493
1336386997.05,1097,1336386997.05,,618,592,0.183710234
1336386997.25,1098,1336386997.25,,610,594,0.186679673
1336386997.45,1099,1336386997.45,,609,591,0.188309564
1336386997.65,1100,1336386997.65,,605,582,0.201087233
1336386997.85,1101,1336386997.85,,616,593,0.196163703
1336386998.05,1102,1336386998.05,,615,594,0.199676928
1336386998.24,1103,1336386998.24,,613,592,0.180227529
1336386998.44,1104,1336386998.44,,610,591,0.186516807
1336386998.64,1105,1336386998.64,,608,586,0.205165126
1336386998.84,1106,1336386998.84,,614,593,0.187234634
1336386999.04,1107,1336386999.04,,623,598,0.190855557
1336386999.24,1108,1336386999.24,,617,596,0.189753527
1336386999.44,1109,1336386999.44,,623,606,0.195991685
1336386999.63,1110,1336386999.63,,621,594,0.182595844
1336386999.73,1111,1336386999.73,,616,593,0.194314163
1336386999.93,1112,1336386999.93,,614,601,0.190210363
1336387000.13,1113,1336387000.13,,616,598,0.191001731
1336387000.33,1114,1336387000.33,,606,579,0.187926134
1336387000.53,1115,1336387000.53,,597,565,0.186762158
1336387000.73,1116,1336387000.73,,583,551,0.171071335
1336387000.92,1117,1336387000.92,,566,546,0.177431362
1336387001.12,1118,1336387001.12,,559,536,0.170038315
1336387001.22,1119,1336387001.22,,548,527,0.168618161
1336387001.42,1120,1336387001.42,,534,521,0.174984126
1336387001.62,1121,1336387001.62,,521,510,0.151857367
1336387001.72,1122,1336387001.72,,518,495,0.186745954
1336387001.92,1123,1336387001.92,,509,488,0.159675614
1336387002.11,1124,1336387002.11,,500,475,0.1479399
1336387002.21,1125,1336387002.21,,500,483,0.156131029
1336387002.41,1126,1336387002.41,,474,450,0.146674865
1336387002.51,1127,1336387002.51,,470,445,0.163045109
1336387002.71,1128,1336387002.71,,455,439,0.146672909
1336387002.91,1129,1336387002.91,,433,412,0.080470567
1336387003.01,1130,1336387003.01,,431,412,0.14499218
1336387003.21,1131,1336387003.21,,412,397,0.133223437
1336387003.31,1132,1336387003.31,,411,395,0.133512789
1336387003.4,1133,1336387003.4,,388,372,0.131040334
1336387003.6,1134,1336387003.6,,376,356,0.119643009
1336387003.7,1135,1336387003.7,,362,342,0.111660289
1336387003.8,1136,1336387003.8,,359,333,0.114096912
1336387003.9,1137,1336387003.9,,343,328,0.118037496
1336387004.0,1138,1336387004.0,,328,312,0.101412686
1336387004.1,1139,1336387004.1,,333,305,0.116567968
1336387004.3,1140,1336387004.3,,310,289,0.112522828
1336387004.4,1141,1336387004.4,,301,281,0.10336999
1336387004.5,1142,1336387004.5,,300,278,0.101803028
1336387004.6,1143,1336387004.6,,289,277,0.091227662
1336387004.69,1144,1336387004.69,,277,263,0.090548732
1336387004.79,1145,1336387004.79,,287,275,0.093543111
1336387004.89,1146,1336387004.89,,282,259,0.093937713
1336387004.99,1147,1336387004.99,,282,264,0.092343309
1336387005.09,1148,1336387005.09,,282,265,0.096757482
1336387005.19,1149,1336387005.19,,282,262,0.092929348
1336387005.29,1150,1336387005.29,,274,247,0.083915769
1336387005.39,1151,1336387005.39,,279,261,0.06033875
1336387005.49,1152,1336387005.49,,279,259,0.091023028
1336387005.59,1153,1336387005.59,,277,261,0.088551694
1336387005.69,1154,1336387005.69,,280,261,0.100541625
1336387005.79,1155,1336387005.79,,276,251,0.089907801
1336387005.89,1156,1336387005.89,,285,260,0.08788038
1336387005.98,1157,1336387005.98,,272,249,0.071109112
1336387006.08,1158,1336387006.08,,260,245,0.090541054
1336387006.18,1159,1336387006.18,,248,231,0.060366478
1336387006.28,1160,1336387006.28,,251,227,0.097869501
1336387006.38,1161,1336387006.38,,238,221,0.086457779
1336387006.48,1162,1336387006.48,,233,217,0.092882063
1336387006.58,1163,1336387006.58,,236,205,0.060403773
1336387006.68,1164,1336387006.68,,242,218,0.096890045
1336387006.78,1165,1336387006.78,,204,188,0.060376533
1336387006.88,1166,1336387006.88,,198,180,0.083721959
1336387006.98,1167,1336387006.98,,193,176,0.070970688
1336387007.08,1168,1336387007.08,,183,171,0.073010752
1336387007.18,1169,1336387007.18,,187,171,0.070425788
1336387007.27,1170,1336387007.27,,170,151,0.068994249
1336387007.37,1171,1336387007.37,,154,139,0.061897465
1336387007.47,1172,1336387007.47,,151,134,0.060549809
1336387007.57,1173,1336387007.57,,153,138,0.070434239
1336387007.67,1174,1336387007.67,,147,129,0.060350552
1336387007.77,1175,1336387007.77,,143,132,0.060472775
1336387007.87,1176,1336387007.87,,135,117,0.060354393
1336387007.97,1177,1336387007.97,,143,127,0.060358793
1336387008.07,1178,1336387008.07,,141,115,0.060525364
1336387008.17,1179,1336387008.17,,142,134,0.067298641
1336387008.27,1180,1336387008.27,,140,124,0.070428858
1336387008.37,1181,1336387008.37,,134,121,0.06037332
1336387008.47,1182,1336387008.47,,139,129,0.070439541
1336387008.56,1183,1336387008.56,,149,140,0.071022927
1336387008.66,1184,1336387008.66,,147,136,0.070401899
1336387008.76,1185,1336387008.76,,149,132,0.060360819
1336387008.86,1186,1336387008.86,,148,132,0.070537042
1336387008.96,1187,1336387008.96,,160,148,0.070452605
1336387009.06,1188,1336387009.06,,160,144,0.070466715
1336387009.16,1189,1336387009.16,,163,149,0.070440452
1336387009.26,1190,1336387009.26,,167,157,0.070506172
1336387009.36,1191,1336387009.36,,174,155,0.071427379
1336387009.46,1192,1336387009.46,,175,156,0.070437938
1336387009.56,1193,1336387009.56,,195,173,0.071077754
1336387009.66,1194,1336387009.66,,182,165,0.080989906
1336387009.76,1195,1336387009.76,,199,179,0.070649416
1336387009.85,1196,1336387009.85,,196,181,0.070489549
1336387009.95,1197,1336387009.95,,188,169,0.070500378
1336387010.05,1198,1336387010.05,,186,175,0.060372484
1336387010.15,1199,1336387010.15,,182,167,0.063726608
1336387010.25,1200,1336387010.25,,177,169,0.070371938
1336387010.35,1201,1336387010.35,,184,167,0.070750128
1336387010.45,1202,1336387010.45,,182,168,0.070454489
1336387010.55,1203,1336387010.55,,178,164,0.070370819
1336387010.65,1204,1336387010.65,,179,162,0.070406927
1336387010.75,1205,1336387010.75,,167,155,0.07070795
1336387010.85,1206,1336387010.85,,166,143,0.070438144
1336387010.95,1207,1336387010.95,,157,144,0.060380583
1336387011.05,1208,1336387011.05,,159,148,0.060412013
1336387011.14,1209,1336387011.14,,153,136,0.060326875
1336387011.24,1210,1336387011.24,,155,147,0.070439055
1336387011.34,1211,1336387011.34,,143,132,0.06769038
1336387011.44,1212,1336387011.44,,146,131,0.060367036
1336387011.54,1213,1336387011.54,,140,129,0.06038561
1336387011.64,1214,1336387011.64,,138,129,0.070442407
1336387011.74,1215,1336387011.74,,142,133,0.060378277
1336387011.84,1216,1336387011.84,,135,122,0.060383798
1336387011.94,1217,1336387011.94,,135,130,0.067164195
1336387012.04,1218,1336387012.04,,134,120,0.060357119
1336387012.14,1219,1336387012.14,,142,126,0.074052294
1336387012.24,1220,1336387012.24,,147,138,0.060376324
1336387012.34,1221,1336387012.34,,140,125,0.060360679
1336387012.43,1222,1336387012.43,,148,133,0.060383659
1336387012.53,1223,1336387012.53,,146,126,0.070423412
1336387012.63,1224,1336387012.63,,138,126,0.071372209
1336387012.73,1225,1336387012.73,,146,125,0.060384845
1336387012.83,1226,1336387012.83,,144,137,0.060384705
1336387012.93,1227,1336387012.93,,139,122,0.063323694
1336387013.03,1228,1336387013.03,,147,130,0.065392882
1336387013.13,1229,1336387013.13,,141,124,0.070428508
1336387013.23,1230,1336387013.23,,152,137,0.07325324
1336387013.33,1231,1336387013.33,,151,136,0.070429972
1336387013.43,1232,1336387013.43,,153,140,0.050298434
1336387013.53,1233,1336387013.53,,155,138,0.070572382
1336387013.63,1234,1336387013.63,,149,134,0.080507028
1336387013.73,1235,1336387013.73,,153,136,0.063162081
1336387013.82,1236,1336387013.82,,147,129,0.082525159
1336387013.92,1237,1336387013.92,,154,138,0.060546456
1336387014.02,1238,1336387014.02,,153,137,0.060378278
1336387014.12,1239,1336387014.12,,145,128,0.070826673
1336387014.22,1240,1336387014.22,,152,132,0.070436331
1336387014.32,1241,1336387014.32,,158,139,0.081483057
1336387014.42,1242,1336387014.42,,154,143,0.060371642
1336387014.52,1243,1336387014.52,,158,145,0.060360259
1336387014.62,1244,1336387014.62,,169,149,0.070291552
1336387014.72,1245,1336387014.72,,162,145,0.070417681
1336387014.82,1246,1336387014.82,,157,143,0.070416565
1336387014.92,1247,1336387014.92,,160,144,0.06037276
1336387015.02,1248,1336387015.02,,158,135,0.070424041
1336387015.11,1249,1336387015.11,,153,132,0.060572578
1336387015.21,1250,1336387015.21,,156,146,0.070430044
1336387015.31,1251,1336387015.31,,167,149,0.060378561
1336387015.41,1252,1336387015.41,,163,149,0.070472439
1336387015.51,1253,1336387015.51,,165,153,0.070388353
1336387015.61,1254,1336387015.61,,173,158,0.073650494
1336387015.71,1255,1336387015.71,,168,154,0.070447088
1336387015.81,1256,1336387015.81,,161,146,0.070429415
1336387015.91,1257,1336387015.91,,161,144,0.060605752
1336387016.01,1258,1336387016.01,,168,153,0.070439404
1336387016.11,1259,1336387016.11,,157,144,0.070433887
1336387016.21,1260,1336387016.21,,156,141,0.077091226
1336387016.31,1261,1336387016.31,,157,146,0.070366841
1336387016.4,1262,1336387016.4,,160,143,0.073928671
1336387016.5,1263,1336387016.5,,174,152,0.060377934
1336387016.6,1264,1336387016.6,,165,149,0.083092827
1336387016.7,1265,1336387016.7,,186,163,0.070414894
1336387016.8,1266,1336387016.8,,165,156,0.077801722
1336387016.9,1267,1336387016.9,,184,159,0.070398478
1336387017.0,1268,1336387017.0,,177,157,0.073218531
1336387017.1,1269,1336387017.1,,165,152,0.070621482
1336387017.2,1270,1336387017.2,,169,152,0.070995341
1336387017.3,1271,1336387017.3,,175,150,0.07034868
1336387017.4,1272,1336387017.4,,185,168,0.082459716
1336387017.5,1273,1336387017.5,,192,173,0.070440525
1336387017.6,1274,1336387017.6,,182,171,0.074175075
1336387017.69,1275,1336387017.69,,184,168,0.080639726
1336387017.79,1276,1336387017.79,,195,181,0.076093057
1336387017.89,1277,1336387017.89,,199,176,0.080495429
1336387017.99,1278,1336387017.99,,206,188,0.070465662
1336387018.09,1279,1336387018.09,,208,195,0.070431372
1336387018.19,1280,1336387018.19,,214,196,0.077518725
1336387018.29,1281,1336387018.29,,210,185,0.07057497
1336387018.39,1282,1336387018.39,,221,189,0.080513381
1336387018.49,1283,1336387018.49,,215,192,0.088752769
1336387018.59,1284,1336387018.59,,221,194,0.060376743
1336387018.69,1285,1336387018.69,,235,200,0.08458513
1336387018.79,1286,1336387018.79,,239,206,0.080700554
1336387018.89,1287,1336387018.89,,231,210,0.092157391
1336387018.98,1288,1336387018.98,,244,228,0.088371641
1336387019.08,1289,1336387019.08,,235,219,0.094824559
1336387019.18,1290,1336387019.18,,244,221,0.070422362
1336387019.28,1291,1336387019.28,,233,207,0.09057912
1336387019.38,1292,1336387019.38,,244,221,0.060382675
1336387019.48,1293,1336387019.48,,243,221,0.093498619
1336387019.58,1294,1336387019.58,,255,230,0.090500614
1336387019.68,1295,1336387019.68,,263,238,0.070413843
1336387019.78,1296,1336387019.78,,259,235,0.091248336
1336387019.88,1297,1336387019.88,,252,228,0.072487358
1336387019.98,1298,1336387019.98,,264,238,0.105479893
1336387020.08,1299,1336387020.08,,253,230,0.090671309
1336387020.18,1300,1336387020.18,,268,236,0.097384871
1336387020.27,1301,1336387020.27,,266,242,0.094827979
1336387020.37,1302,1336387020.37,,264,238,0.093616233
1336387020.47,1303,1336387020.47,,272,247,0.101710351
1336387020.57,1304,1336387020.57,,272,254,0.070871093
1336387020.67,1305,1336387020.67,,276,252,0.10063382
1336387020.77,1306,1336387020.77,,279,261,0.050308072
1336387020.87,1307,1336387020.87,,284,264,0.109584815
1336387020.97,1308,1336387020.97,,279,257,0.106853674
1336387021.07,1309,1336387021.07,,284,260,0.103126588
1336387021.17,1310,1336387021.17,,286,259,0.105172802
1336387021.27,1311,1336387021.27,,290,269,0.096635542
1336387021.37,1312,1336387021.37,,298,276,0.102082678
1336387021.47,1313,1336387021.47,,293,272,0.118099236
1336387021.66,1314,1336387021.66,,281,269,0.070397499
1336387021.76,1315,1336387021.76,,305,290,0.100799694
1336387021.86,1316,1336387021.86,,301,288,0.106004889
1336387021.96,1317,1336387021.96,,312,275,0.110706888
1336387022.06,1318,1336387022.06,,308,281,0.105087033
1336387022.16,1319,1336387022.16,,311,295,0.105810523
1336387022.26,1320,1336387022.26,,314,300,0.110098497
1336387022.36,1321,1336387022.36,,320,290,0.091327121
1336387022.46,1322,1336387022.46,,317,297,0.134859743
1336387022.66,1323,1336387022.66,,309,294,0.106786975
1336387022.76,1324,1336387022.76,,317,296,0.112016967
1336387022.85,1325,1336387022.85,,315,294,0.104157589
1336387022.95,1326,1336387022.95,,317,298,0.113191558
1336387023.05,1327,1336387023.05,,328,314,0.112289001
1336387023.15,1328,1336387023.15,,334,309,0.104469289
1336387023.25,1329,1336387023.25,,334,316,0.134028497
1336387023.45,1330,1336387023.45,,332,306,0.113594824
1336387023.55,1331,1336387023.55,,338,315,0.120744194
1336387023.65,1332,1336387023.65,,343,316,0.117321067
1336387023.75,1333,1336387023.75,,344,317,0.112225858
1336387023.85,1334,1336387023.85,,345,323,0.127342175
1336387024.05,1335,1336387024.05,,350,334,0.121729516
1336387024.14,1336,1336387024.14,,353,331,0.117690106
1336387024.24,1337,1336387024.24,,348,324,0.123229985
1336387024.34,1338,1336387024.34,,354,334,0.107578138
1336387024.44,1339,1336387024.44,,360,331,0.137877375
1336387024.64,1340,1336387024.64,,356,328,0.113092946
1336387024.74,1341,1336387024.74,,360,342,0.124851487
1336387024.84,1342,1336387024.84,,353,335,0.126143419
1336387025.04,1343,1336387025.04,,350,323,0.13284839
1336387025.14,1344,1336387025.14,,350,337,0.1176116
1336387025.24,1345,1336387025.24,,354,329,0.118042664
1336387025.34,1346,1336387025.34,,356,336,0.090931258
1336387025.44,1347,1336387025.44,,344,322,0.156414653
1336387025.63,1348,1336387025.63,,341,318,0.118993554
1336387025.73,1349,1336387025.73,,338,318,0.121290494
1336387025.83,1350,1336387025.83,,340,325,0.105149822
1336387025.93,1351,1336387025.93,,346,318,0.10320048
1336387026.03,1352,1336387026.03,,337,319,0.133173294
1336387026.23,1353,1336387026.23,,344,322,0.12528311
1336387026.33,1354,1336387026.33,,340,317,0.114356581
1336387026.43,1355,1336387026.43,,333,306,0.113758462
1336387026.63,1356,1336387026.63,,326,301,0.113760831
1336387026.73,1357,1336387026.73,,320,299,0.119961971
1336387026.82,1358,1336387026.82,,324,301,0.118411148
1336387026.92,1359,1336387026.92,,323,303,0.112982735
1336387027.02,1360,1336387027.02,,327,303,0.121140756
1336387027.22,1361,1336387027.22,,327,307,0.129683317
1336387027.32,1362,1336387027.32,,327,298,0.117819662
1336387027.42,1363,1336387027.42,,325,284,0.112310582
1336387027.52,1364,1336387027.52,,333,309,0.116707438
1336387027.62,1365,1336387027.62,,329,309,0.128448039
1336387027.82,1366,1336387027.82,,333,312,0.112267768
1336387027.92,1367,1336387027.92,,335,312,0.116773717
1336387028.02,1368,1336387028.02,,334,312,0.12126521
1336387028.11,1369,1336387028.11,,336,317,0.1142535
1336387028.21,1370,1336387028.21,,337,320,0.120814945
1336387028.41,1371,1336387028.41,,346,315,0.115835956
1336387028.51,1372,1336387028.51,,337,314,0.11069676
1336387028.61,1373,1336387028.61,,335,309,0.119327952
1336387028.71,1374,1336387028.71,,334,308,0.116088996
1336387028.81,1375,1336387028.81,,333,317,0.101889494
1336387028.91,1376,1336387028.91,,338,308,0.138735028
1336387029.11,1377,1336387029.11,,338,316,0.113567727
1336387029.21,1378,1336387029.21,,339,319,0.116894402
1336387029.31,1379,1336387029.31,,336,318,0.115732177
1336387029.4,1380,1336387029.4,,335,317,0.111022216
1336387029.5,1381,1336387029.5,,338,317,0.119481464
1336387029.7,1382,1336387029.7,,337,318,0.111981487
1336387029.8,1383,1336387029.8,,335,313,0.117254155
1336387029.9,1384,1336387029.9,,329,312,0.111961796
1336387030.0,1385,1336387030.0,,324,297,0.120600882
1336387030.1,1386,1336387030.1,,321,302,0.110378842
1336387030.3,1387,1336387030.3,,316,292,0.080504788
1336387030.4,1388,1336387030.4,,317,301,0.154791123
1336387030.5,1389,1336387030.5,,316,301,0.10983743
1336387030.6,1390,1336387030.6,,320,302,0.113648045
1336387030.69,1391,1336387030.69,,316,304,0.112977213
1336387030.79,1392,1336387030.79,,320,294,0.112342218
1336387030.99,1393,1336387030.99,,320,295,0.110848664
1336387031.09,1394,1336387031.09,,317,290,0.107733532
1336387031.19,1395,1336387031.19,,318,298,0.113945846
1336387031.29,1396,1336387031.29,,316,292,0.124134498
1336387031.39,1397,1336387031.39,,321,293,0.111619992
1336387031.49,1398,1336387031.49,,329,304,0.111129915
1336387031.69,1399,1336387031.69,,307,280,0.102914132
1336387031.79,1400,1336387031.79,,334,312,0.116820023
1336387031.89,1401,1336387031.89,,337,315,0.110128247
1336387031.98,1402,1336387031.98,,335,310,0.102721441
1336387032.08,1403,1336387032.08,,339,317,0.111665599
1336387032.18,1404,1336387032.18,,338,320,0.118057749
1336387032.38,1405,1336387032.38,,353,320,0.12077318
1336387032.48,1406,1336387032.48,,347,323,0.122643041
1336387032.58,1407,1336387032.58,,346,322,0.115767722
1336387032.68,1408,1336387032.68,,351,330,0.119433204
1336387032.88,1409,1336387032.88,,340,317,0.120797483
1336387032.98,1410,1336387032.98,,354,332,0.116373463
1336387033.08,1411,1336387033.08,,352,326,0.124361759
1336387033.18,1412,1336387033.18,,352,334,0.103567015
1336387033.27,1413,1336387033.27,,355,334,0.137432771
1336387033.47,1414,1336387033.47,,359,326,0.116711768
1336387033.57,1415,1336387033.57,,355,335,0.120667648
1336387033.67,1416,1336387033.67,,359,326,0.121370952
1336387033.77,1417,1336387033.77,,360,329,0.119542229
1336387033.97,1418,1336387033.97,,351,314,0.118628842
1336387034.07,1419,1336387034.07,,352,327,0.120743356
1336387034.17,1420,1336387034.17,,351,323,0.115648227
1336387034.27,1421,1336387034.27,,354,328,0.11174794
1336387034.37,1422,1336387034.37,,353,328,0.128036458
1336387034.56,1423,1336387034.56,,354,322,0.109400021
1336387034.66,1424,1336387034.66,,364,341,0.121552814
1336387034.76,1425,1336387034.76,,352,327,0.115916068
1336387034.86,1426,1336387034.86,,363,335,0.121750612
1336387034.96,1427,1336387034.96,,358,328,0.116790267
1336387035.16,1428,1336387035.16,,362,337,0.11044393
1336387035.26,1429,1336387035.26,,373,349,0.121091026
1336387035.36,1430,1336387035.36,,372,337,0.115758366
1336387035.46,1431,1336387035.46,,366,342,0.119743159
1336387035.66,1432,1336387035.66,,368,338,0.070400783
1336387035.76,1433,1336387035.76,,371,340,0.12222588
1336387035.85,1434,1336387035.85,,372,347,0.120828353
1336387035.95,1435,1336387035.95,,379,348,0.127030257
1336387036.15,1436,1336387036.15,,374,351,0.122633474
1336387036.25,1437,1336387036.25,,388,355,0.132662397
1336387036.35,1438,1336387036.35,,384,364,0.135213147
1336387036.55,1439,1336387036.55,,389,359,0.132211644
1336387036.65,1440,1336387036.65,,397,373,0.131357417
1336387036.75,1441,1336387036.75,,398,372,0.127536959
1336387036.95,1442,1336387036.95,,408,373,0.137633912
1336387037.05,1443,1336387037.05,,417,388,0.132328141
1336387037.14,1444,1336387037.14,,427,392,0.137522588
1336387037.34,1445,1336387037.34,,429,402,0.136007446
1336387037.44,1446,1336387037.44,,438,404,0.132850833
1336387037.54,1447,1336387037.54,,443,412,0.148731621
1336387037.74,1448,1336387037.74,,441,402,0.132509452
1336387037.84,1449,1336387037.84,,457,428,0.145965488
1336387038.04,1450,1336387038.04,,457,427,0.147963856
1336387038.14,1451,1336387038.14,,470,439,0.140074029
1336387038.34,1452,1336387038.34,,473,440,0.147854765
1336387038.44,1453,1336387038.44,,492,452,0.116990646
1336387038.63,1454,1336387038.63,,489,460,0.151491189
1336387038.73,1455,1336387038.73,,495,455,0.161042407
1336387038.93,1456,1336387038.93,,498,465,0.146971413
1336387039.13,1457,1336387039.13,,505,479,0.151322944
1336387039.23,1458,1336387039.23,,513,473,0.132662194
1336387039.33,1459,1336387039.33,,519,491,0.178224478
1336387039.53,1460,1336387039.53,,507,478,0.16360607
1336387039.73,1461,1336387039.73,,524,491,0.151003837
1336387039.82,1462,1336387039.82,,534,497,0.174629193
1336387040.02,1463,1336387040.02,,529,505,0.155624535
1336387040.22,1464,1336387040.22,,542,510,0.16102613
1336387040.32,1465,1336387040.32,,551,511,0.166196346
1336387040.52,1466,1336387040.52,,548,511,0.165201177
1336387040.72,1467,1336387040.72,,547,512,0.156871277
1336387040.82,1468,1336387040.82,,554,521,0.187814736
1336387041.02,1469,1336387041.02,,552,514,0.170765499
1336387041.21,1470,1336387041.21,,561,534,0.17276387
1336387041.41,1471,1336387041.41,,558,525,0.171114565
1336387041.61,1472,1336387041.61,,565,529,0.175914555
1336387041.71,1473,1336387041.71,,572,530,0.173495872
1336387041.91,1474,1336387041.91,,569,542,0.166774282
1336387042.11,1475,1336387042.11,,569,546,0.150897471
1336387042.21,1476,1336387042.21,,577,539,0.205236849
1336387042.4,1477,1336387042.4,,579,546,0.16861034
1336387042.6,1478,1336387042.6,,579,550,0.177874159
1336387042.8,1479,1336387042.8,,583,554,0.169466661
1336387043.0,1480,1336387043.0,,585,558,0.174292484
1336387043.1,1481,1336387043.1,,586,551,0.187477545
1336387043.3,1482,1336387043.3,,588,553,0.176852794
1336387043.5,1483,1336387043.5,,589,563,0.181295401
1336387043.69,1484,1336387043.69,,595,567,0.152198544
1336387043.79,1485,1336387043.79,,602,575,0.208439004
1336387044.09,1486,1336387044.09,,595,566,0.190284041
1336387044.29,1487,1336387044.29,,594,569,0.171106046
1336387044.39,1488,1336387044.39,,592,571,0.177113866
1336387044.59,1489,1336387044.59,,595,568,0.178764074
1336387044.79,1490,1336387044.79,,599,575,0.198141818
1336387044.98,1491,1336387044.98,,602,579,0.175614301
1336387045.18,1492,1336387045.18,,608,576,0.181256148
1336387045.38,1493,1336387045.38,,607,579,0.184779294
1336387045.58,1494,1336387045.58,,611,585,0.175869781
